Filename,SNR,Speaker,Length,Reference,Hyp_NoLM,Hyp_LM
SNR35dB_girl_seq1digit_199.wav,SNR35dB,girl,1,six,six,six
SNR35dB_girl_seq1digit_182.wav,SNR35dB,girl,1,one,whine,when
SNR35dB_girl_seq1digit_081.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_021.wav,SNR35dB,girl,1,oh,o,o
SNR35dB_girl_seq1digit_134.wav,SNR35dB,girl,1,zero,zero,zero
SNR35dB_girl_seq1digit_196.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_012.wav,SNR35dB,girl,1,four,four,four
SNR35dB_girl_seq1digit_072.wav,SNR35dB,girl,1,six,six,six
SNR35dB_girl_seq1digit_126.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_158.wav,SNR35dB,girl,1,zero,zero,zero
SNR35dB_girl_seq1digit_174.wav,SNR35dB,girl,1,three,three,three
SNR35dB_girl_seq1digit_110.wav,SNR35dB,girl,1,six,shreeks,six
SNR35dB_girl_seq1digit_071.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_100.wav,SNR35dB,girl,1,four,for,for
SNR35dB_girl_seq1digit_131.wav,SNR35dB,girl,1,three,through a,through a
SNR35dB_girl_seq1digit_053.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_067.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_167.wav,SNR35dB,girl,1,eight,e,ah
SNR35dB_girl_seq1digit_070.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_146.wav,SNR35dB,girl,1,three,three,three
SNR35dB_girl_seq1digit_027.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_180.wav,SNR35dB,girl,1,two,two,two
SNR35dB_girl_seq1digit_058.wav,SNR35dB,girl,1,nine,nine,nine
SNR35dB_girl_seq1digit_159.wav,SNR35dB,girl,1,three,three,three
SNR35dB_girl_seq1digit_143.wav,SNR35dB,girl,1,zero,dero,dere
SNR35dB_girl_seq1digit_007.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_089.wav,SNR35dB,girl,1,two,te,te
SNR35dB_girl_seq1digit_109.wav,SNR35dB,girl,1,two,tey,te
SNR35dB_girl_seq1digit_026.wav,SNR35dB,girl,1,two,two,two
SNR35dB_girl_seq1digit_171.wav,SNR35dB,girl,1,one,why,why
SNR35dB_girl_seq1digit_051.wav,SNR35dB,girl,1,oh,oh,oh
SNR35dB_girl_seq1digit_193.wav,SNR35dB,girl,1,six,six,six
SNR35dB_girl_seq1digit_123.wav,SNR35dB,girl,1,three,three,three
SNR35dB_girl_seq1digit_135.wav,SNR35dB,girl,1,eight,i,i
SNR35dB_girl_seq1digit_165.wav,SNR35dB,girl,1,eight,eight,eight
SNR35dB_girl_seq1digit_033.wav,SNR35dB,girl,1,three,three,three
SNR35dB_girl_seq1digit_077.wav,SNR35dB,girl,1,oh,a,a
SNR35dB_girl_seq1digit_078.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_129.wav,SNR35dB,girl,1,one,one,one
SNR35dB_girl_seq1digit_064.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_184.wav,SNR35dB,girl,1,four,four,four
SNR35dB_girl_seq1digit_074.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_156.wav,SNR35dB,girl,1,oh,e,o
SNR35dB_girl_seq1digit_194.wav,SNR35dB,girl,1,one,one,one
SNR35dB_girl_seq1digit_173.wav,SNR35dB,girl,1,eight,eight,eight
SNR35dB_girl_seq1digit_085.wav,SNR35dB,girl,1,four,boy,boy
SNR35dB_girl_seq1digit_013.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_036.wav,SNR35dB,girl,1,six,six,six
SNR35dB_girl_seq1digit_107.wav,SNR35dB,girl,1,six,six,six
SNR35dB_girl_seq1digit_104.wav,SNR35dB,girl,1,four,for,for
SNR35dB_girl_seq1digit_140.wav,SNR35dB,girl,1,oh,oh,oh
SNR35dB_girl_seq1digit_155.wav,SNR35dB,girl,1,nine,nine,nine
SNR35dB_girl_seq1digit_151.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_111.wav,SNR35dB,girl,1,nine,nine,nine
SNR35dB_girl_seq1digit_025.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_119.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_113.wav,SNR35dB,girl,1,oh,o,oh
SNR35dB_girl_seq1digit_043.wav,SNR35dB,girl,1,oh,oh,oh
SNR35dB_girl_seq1digit_133.wav,SNR35dB,girl,1,four,foole,fool
SNR35dB_girl_seq1digit_172.wav,SNR35dB,girl,1,oh,ou,on
SNR35dB_girl_seq1digit_086.wav,SNR35dB,girl,1,four,for,for
SNR35dB_girl_seq1digit_019.wav,SNR35dB,girl,1,nine,nine,nine
SNR35dB_girl_seq1digit_028.wav,SNR35dB,girl,1,four,for,for
SNR35dB_girl_seq1digit_073.wav,SNR35dB,girl,1,two,tove,to
SNR35dB_girl_seq1digit_124.wav,SNR35dB,girl,1,three,three,three
SNR35dB_girl_seq1digit_106.wav,SNR35dB,girl,1,eight,a,a
SNR35dB_girl_seq1digit_163.wav,SNR35dB,girl,1,four,for,for
SNR35dB_girl_seq1digit_008.wav,SNR35dB,girl,1,two,two,two
SNR35dB_girl_seq1digit_004.wav,SNR35dB,girl,1,two,can,can
SNR35dB_girl_seq1digit_052.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_144.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_039.wav,SNR35dB,girl,1,seven,saren,seven
SNR35dB_girl_seq1digit_044.wav,SNR35dB,girl,1,eight,a,a
SNR35dB_girl_seq1digit_130.wav,SNR35dB,girl,1,six,six,six
SNR35dB_girl_seq1digit_114.wav,SNR35dB,girl,1,nine,nine,nine
SNR35dB_girl_seq1digit_105.wav,SNR35dB,girl,1,one,one,one
SNR35dB_girl_seq1digit_010.wav,SNR35dB,girl,1,oh,oh,oh
SNR35dB_girl_seq1digit_166.wav,SNR35dB,girl,1,nine,lad,lad
SNR35dB_girl_seq1digit_091.wav,SNR35dB,girl,1,zero,dero,dere
SNR35dB_girl_seq1digit_040.wav,SNR35dB,girl,1,oh,oh,oh
SNR35dB_girl_seq1digit_020.wav,SNR35dB,girl,1,four,bor,for
SNR35dB_girl_seq1digit_006.wav,SNR35dB,girl,1,four,four,for
SNR35dB_girl_seq1digit_164.wav,SNR35dB,girl,1,six,six,six
SNR35dB_girl_seq1digit_092.wav,SNR35dB,girl,1,three,three,three
SNR35dB_girl_seq1digit_093.wav,SNR35dB,girl,1,one,whan,what
SNR35dB_girl_seq1digit_142.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_118.wav,SNR35dB,girl,1,oh,oh,oh
SNR35dB_girl_seq1digit_047.wav,SNR35dB,girl,1,six,six,six
SNR35dB_girl_seq1digit_187.wav,SNR35dB,girl,1,five,tat,that
SNR35dB_girl_seq1digit_148.wav,SNR35dB,girl,1,nine,nine,nine
SNR35dB_girl_seq1digit_063.wav,SNR35dB,girl,1,two,to,to
SNR35dB_girl_seq1digit_090.wav,SNR35dB,girl,1,seven,seven,seven
SNR35dB_girl_seq1digit_161.wav,SNR35dB,girl,1,one,whine,wine
SNR35dB_girl_seq1digit_120.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_041.wav,SNR35dB,girl,1,eight,eh,ah
SNR35dB_girl_seq1digit_082.wav,SNR35dB,girl,1,eight,eight,eight
SNR35dB_girl_seq1digit_062.wav,SNR35dB,girl,1,three,three,three
SNR35dB_girl_seq1digit_034.wav,SNR35dB,girl,1,zero,so wol,so well
SNR35dB_girl_seq1digit_162.wav,SNR35dB,girl,1,four,boy,boy
SNR35dB_girl_seq1digit_132.wav,SNR35dB,girl,1,zero,lero,lero
SNR35dB_girl_seq1digit_189.wav,SNR35dB,girl,1,zero,the raw,the raw
SNR35dB_girl_seq1digit_024.wav,SNR35dB,girl,1,nine,nine,nine
SNR35dB_girl_seq1digit_150.wav,SNR35dB,girl,1,two,two,two
SNR35dB_girl_seq1digit_005.wav,SNR35dB,girl,1,one,one,one
SNR35dB_girl_seq1digit_029.wav,SNR35dB,girl,1,eight,i,i
SNR35dB_girl_seq1digit_101.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_032.wav,SNR35dB,girl,1,one,one,one
SNR35dB_girl_seq1digit_035.wav,SNR35dB,girl,1,eight,i,i
SNR35dB_girl_seq1digit_080.wav,SNR35dB,girl,1,four,for,for
SNR35dB_girl_seq1digit_188.wav,SNR35dB,girl,1,oh,oh,oh
SNR35dB_girl_seq1digit_042.wav,SNR35dB,girl,1,eight,i,i
SNR35dB_girl_seq1digit_122.wav,SNR35dB,girl,1,six,six,six
SNR35dB_girl_seq1digit_149.wav,SNR35dB,girl,1,zero,zero,zero
SNR35dB_girl_seq1digit_059.wav,SNR35dB,girl,1,eight,eight,eight
SNR35dB_girl_seq1digit_014.wav,SNR35dB,girl,1,zero,zyra,zerah
SNR35dB_girl_seq1digit_001.wav,SNR35dB,girl,1,five,five,five
SNR35dB_girl_seq1digit_069.wav,SNR35dB,girl,1,three,thurry,there
SNR35dB_girl_seq1digit_030.wav,SNR35dB,girl,1,eight,oh,oh
SNR35dB_girl_seq1digit_157.wav,SNR35dB,girl,1,one,one,one
SNR35dB_man_seq5digits_033.wav,SNR35dB,man,5,seven one five one seven,seven one five one seven,seven one five one seven
SNR35dB_man_seq5digits_074.wav,SNR35dB,man,5,eight two oh three four,eight two o three four,eight two o three four
SNR35dB_man_seq5digits_054.wav,SNR35dB,man,5,four eight four nine five,four eight four nine five,for eight four nine five
SNR35dB_man_seq5digits_042.wav,SNR35dB,man,5,one six two nine three,one six two nine three,one six two nine three
SNR35dB_man_seq5digits_046.wav,SNR35dB,man,5,eight eight oh two oh,eght ght o two o,it two o
SNR35dB_man_seq5digits_030.wav,SNR35dB,man,5,zero one nine three six,zero on nine three six,zero one nine three six
SNR35dB_man_seq5digits_011.wav,SNR35dB,man,5,one eight oh four nine,one eight o four nine,one eight o four nine
SNR35dB_man_seq5digits_077.wav,SNR35dB,man,5,two one nine zero zero,two one nin ziroziro,two one nine zero zero
SNR35dB_man_seq5digits_086.wav,SNR35dB,man,5,nine zero one zero four,nine zeri one zer four,nine zero one zero four
SNR35dB_man_seq5digits_096.wav,SNR35dB,man,5,three two five two seven,three two five two seven,three two five two seven
SNR35dB_man_seq5digits_015.wav,SNR35dB,man,5,four one oh six seven,four one o six seven,four one o six seven
SNR35dB_man_seq5digits_079.wav,SNR35dB,man,5,oh seven six seven seven,oh seven six seven seven,oh seven six seven seven
SNR35dB_man_seq5digits_019.wav,SNR35dB,man,5,oh seven nine eight two,o seven nine eight two,o seven nine eight to
SNR35dB_man_seq5digits_027.wav,SNR35dB,man,5,one zero zero zero eight,one zero zero zero eight,one zero zero zero eight
SNR35dB_man_seq5digits_094.wav,SNR35dB,man,5,zero one five one eight,zero one five one eight,zero one five one eight
SNR35dB_man_seq5digits_048.wav,SNR35dB,man,5,nine six zero one six,nine six zero one six,nine six zero one six
SNR35dB_man_seq5digits_085.wav,SNR35dB,man,5,three zero eight four four,three zeri eight four four,three zero eight four four
SNR35dB_man_seq5digits_057.wav,SNR35dB,man,5,two four one eight nine,two four one eight nine,two four one eight nine
SNR35dB_man_seq5digits_071.wav,SNR35dB,man,5,six four eight oh oh,six for aight o o,six for eight o o
SNR35dB_man_seq5digits_060.wav,SNR35dB,man,5,nine seven eight two two,nine seven eight two two,nine seven eight two two
SNR35dB_man_seq5digits_092.wav,SNR35dB,man,5,oh eight seven two two,o eight seven two two,o eight seven two two
SNR35dB_man_seq5digits_024.wav,SNR35dB,man,5,two one three five six,two one three five six,two one three five six
SNR35dB_man_seq5digits_087.wav,SNR35dB,man,5,five four one eight three,five four one eight three,five four one eight three
SNR35dB_man_seq5digits_010.wav,SNR35dB,man,5,oh seven six three oh,oh seven six three o,oh seven six three o
SNR35dB_man_seq5digits_035.wav,SNR35dB,man,5,three zero two seven eight,three zero two seven eight,three zero two seven eight
SNR35dB_man_seq5digits_036.wav,SNR35dB,man,5,one five three zero four,one five three zero four,one five three zero four
SNR35dB_man_seq5digits_088.wav,SNR35dB,man,5,five four one six four,five four one six four,five for one six four
SNR35dB_man_seq5digits_006.wav,SNR35dB,man,5,five zero three zero five,five zero three zero five,five zero three zero five
SNR35dB_man_seq5digits_002.wav,SNR35dB,man,5,four two three seven three,four two three seven three,for two three seven three
SNR35dB_man_seq5digits_076.wav,SNR35dB,man,5,two five four oh seven,two five for o seven,two five four o seven
SNR35dB_man_seq5digits_049.wav,SNR35dB,man,5,one five eight eight oh,one five ight eight o,one five it eight o
SNR35dB_man_seq5digits_003.wav,SNR35dB,man,5,seven five four eight four,seven five four eight four,seven five four eight four
SNR35dB_man_seq5digits_044.wav,SNR35dB,man,5,seven two nine one one,seventeon nine one one,seventeen ninety one one
SNR35dB_man_seq5digits_039.wav,SNR35dB,man,5,eight four four two eight,a four four two eight,a four for two eight
SNR35dB_man_seq5digits_056.wav,SNR35dB,man,5,two zero eight nine two,two zero eight nine two,two zero eight nine two
SNR35dB_man_seq5digits_080.wav,SNR35dB,man,5,four six six eight two,four six six eight two,four six six eight two
SNR35dB_man_seq5digits_018.wav,SNR35dB,man,5,oh oh six two five,o o six two five,o o six two five
SNR35dB_man_seq5digits_090.wav,SNR35dB,man,5,six oh one five two,six o one five two,six o one five two
SNR35dB_man_seq5digits_064.wav,SNR35dB,man,5,four two oh four five,for two o for five,for two o for five
SNR35dB_man_seq5digits_093.wav,SNR35dB,man,5,one one zero seven zero,one one zero savenzero,one one zero seven zero
SNR35dB_man_seq5digits_031.wav,SNR35dB,man,5,seven eight zero four zero,seven eight zerofour zero,seven eight zero four zero
SNR35dB_man_seq5digits_017.wav,SNR35dB,man,5,eight one two three one,eight one two three one,eight one two three one
SNR35dB_man_seq5digits_007.wav,SNR35dB,man,5,nine nine two two four,nine nine two two four,nine nine two two four
SNR35dB_man_seq5digits_052.wav,SNR35dB,man,5,four two seven one three,fortwo seven one three,for two seven one three
SNR35dB_man_seq5digits_078.wav,SNR35dB,man,5,zero three eight seven zero,zero three eight seven zero,zero three eight seven zero
SNR35dB_man_seq5digits_047.wav,SNR35dB,man,5,eight zero nine three zero,eight zero nine three zero,eight zero nine three zero
SNR35dB_man_seq5digits_070.wav,SNR35dB,man,5,two oh seven four two,two all sa on for two,two all say on for two
SNR35dB_man_seq5digits_083.wav,SNR35dB,man,5,three two seven five one,three two seven five one,three two seven five one
SNR35dB_man_seq5digits_040.wav,SNR35dB,man,5,nine two zero seven five,nine to zero seven five,nine two zero seven five
SNR35dB_man_seq5digits_023.wav,SNR35dB,man,5,five six eight two six,five six eight two six,five six eight two six
SNR35dB_man_seq5digits_026.wav,SNR35dB,man,5,eight five one four oh,eight fau one four oh,eight for one four o
SNR35dB_man_seq5digits_022.wav,SNR35dB,man,5,oh three one oh six,oh three one o six,oh three one o six
SNR35dB_man_seq5digits_025.wav,SNR35dB,man,5,one four four eight three,one four four eight three,one four four eight three
SNR35dB_man_seq5digits_062.wav,SNR35dB,man,5,nine two two four three,nine two two four three,nine two two four three
SNR35dB_man_seq5digits_013.wav,SNR35dB,man,5,six seven nine eight seven,six seven nine eight seven,six seven nine eight seven
SNR35dB_man_seq5digits_043.wav,SNR35dB,man,5,nine eight six one six,nine eight six one six,nine eight six one six
SNR35dB_man_seq5digits_072.wav,SNR35dB,man,5,two oh six one nine,two o six one nine,two o six one nine
SNR35dB_man_seq5digits_081.wav,SNR35dB,man,5,nine five zero four three,nine five zero four three,nine five zero four three
SNR35dB_man_seq5digits_001.wav,SNR35dB,man,5,eight five eight five oh,a five a fib o,a five a fit
SNR35dB_man_seq5digits_029.wav,SNR35dB,man,5,one oh two oh oh,one or two o,one or two o
SNR35dB_man_seq5digits_063.wav,SNR35dB,man,5,oh six seven eight eight,o six seven eight eight,o six seven eight eight
SNR35dB_man_seq5digits_014.wav,SNR35dB,man,5,nine six one seven oh,nine six one seven o,nine six one seven o
SNR35dB_man_seq5digits_038.wav,SNR35dB,man,5,nine six eight four six,nine six eight for six,nine six eight for six
SNR35dB_man_seq5digits_075.wav,SNR35dB,man,5,eight two five seven nine,eight two five seven nine,eight two five seven nine
SNR35dB_man_seq5digits_012.wav,SNR35dB,man,5,three two zero zero zero,three two zero zero zero,three two zero zero zero
SNR35dB_man_seq5digits_097.wav,SNR35dB,man,5,five three two eight six,five three two eight six,five three two eight six
SNR35dB_man_seq5digits_009.wav,SNR35dB,man,5,oh one oh oh two,o one o o two,o one o o two
SNR35dB_man_seq5digits_061.wav,SNR35dB,man,5,five six five eight five,five six five eight five,five six five eight five
SNR35dB_man_seq5digits_055.wav,SNR35dB,man,5,seven four oh four eight,seven for o four eight,seven four o for eight
SNR35dB_man_seq5digits_091.wav,SNR35dB,man,5,three four one eight seven,three four one eight seven,three four one eight seven
SNR35dB_man_seq5digits_084.wav,SNR35dB,man,5,one three five seven seven,one three five seven seven,one three five seven seven
SNR35dB_man_seq5digits_058.wav,SNR35dB,man,5,oh three one six two,oh three one six two,oh three one six two
SNR35dB_man_seq5digits_082.wav,SNR35dB,man,5,six eight four six two,six eight for six two,six eight for six two
SNR35dB_man_seq5digits_073.wav,SNR35dB,man,5,two zero three zero five,two zero three zero five,two zero three zero five
SNR35dB_man_seq5digits_098.wav,SNR35dB,man,5,zero zero five five six,zero zero five five six,zero zero five five six
SNR35dB_man_seq5digits_068.wav,SNR35dB,man,5,nine two six four oh,nine to six forro,nine to six for o
SNR35dB_man_seq5digits_008.wav,SNR35dB,man,5,nine one eight six six,nine one eight six six,nine one eight six six
SNR35dB_man_seq5digits_051.wav,SNR35dB,man,5,nine oh six eight three,nine o six eight three,nine o six eight three
SNR35dB_man_seq5digits_065.wav,SNR35dB,man,5,four six one three one,four six one thirty one,four six one thirty one
SNR35dB_man_seq5digits_016.wav,SNR35dB,man,5,zero eight eight one nine,zero eight eight one nine,zero eight eight one nine
SNR35dB_man_seq5digits_045.wav,SNR35dB,man,5,five nine nine seven six,five nine nine seven six,five nine nine seven six
SNR35dB_man_seq5digits_099.wav,SNR35dB,man,5,zero four one three one,zero four one thirty one,zero four one thirty one
SNR35dB_man_seq5digits_066.wav,SNR35dB,man,5,oh three oh oh five,o three o o five,o three o o five
SNR35dB_man_seq5digits_095.wav,SNR35dB,man,5,six three six six two,six three six six two,six three six six two
SNR35dB_man_seq5digits_089.wav,SNR35dB,man,5,seven five eight eight oh,seven five eight eight o,seven five eight eight o
SNR35dB_man_seq5digits_020.wav,SNR35dB,man,5,five zero nine two seven,five zero nine two seven,five zero nine two seven
SNR35dB_man_seq5digits_050.wav,SNR35dB,man,5,one oh nine oh five,one o nine o five,one o nine o five
SNR35dB_man_seq5digits_059.wav,SNR35dB,man,5,nine eight oh two oh,nine eight o two o,nine eight o two o
SNR35dB_man_seq5digits_032.wav,SNR35dB,man,5,seven five oh three two,seven five o three two,seven five o three two
SNR35dB_man_seq5digits_021.wav,SNR35dB,man,5,seven four five five six,seven four five five six,seven four five five six
SNR35dB_man_seq5digits_067.wav,SNR35dB,man,5,zero seven six nine five,zero seven six nine five,zero seven six nine five
SNR35dB_man_seq5digits_100.wav,SNR35dB,man,5,six four oh five three,six four o five three,six four o five three
SNR35dB_man_seq5digits_028.wav,SNR35dB,man,5,two one seven six one,two ond seven six one,two and seven six one
SNR35dB_man_seq5digits_037.wav,SNR35dB,man,5,nine four nine six eight,nine four nine six eight,nine four nine six eight
SNR35dB_man_seq5digits_034.wav,SNR35dB,man,5,zero seven zero two seven,zero seven zero two seven,zero seven zero two seven
SNR35dB_man_seq5digits_004.wav,SNR35dB,man,5,six oh seven seven nine,six o seven seven nine,six o seven seven nine
SNR35dB_man_seq5digits_053.wav,SNR35dB,man,5,four two nine three zero,four to nine three zero,four to nine three zero
SNR35dB_man_seq5digits_041.wav,SNR35dB,man,5,seven three nine three oh,seven thrty nine three o,seven thirty nine three o
SNR35dB_man_seq5digits_069.wav,SNR35dB,man,5,nine eight one six nine,nine eight one six nine,nine eight one six nine
SNR35dB_man_seq5digits_005.wav,SNR35dB,man,5,eight zero two two zero,eight zero to to zero,eight zero two to zero
SNR35dB_man_seq3digits_050.wav,SNR35dB,man,3,five five one,five five one,five five one
SNR35dB_man_seq3digits_044.wav,SNR35dB,man,3,six oh five,six o five,six o five
SNR35dB_man_seq3digits_083.wav,SNR35dB,man,3,three zero nine,three zero nine,three zero nine
SNR35dB_man_seq3digits_088.wav,SNR35dB,man,3,nine zero zero,nine zero zero,nine zero zero
SNR35dB_man_seq3digits_076.wav,SNR35dB,man,3,six seven six,six seven six,six seven six
SNR35dB_man_seq3digits_004.wav,SNR35dB,man,3,five five one,five five one,five five one
SNR35dB_man_seq3digits_012.wav,SNR35dB,man,3,five two one,five two one,five to one
SNR35dB_man_seq3digits_005.wav,SNR35dB,man,3,five six three,five six three,five six three
SNR35dB_man_seq3digits_011.wav,SNR35dB,man,3,eight one seven,eight one seven,eight one seven
SNR35dB_man_seq3digits_098.wav,SNR35dB,man,3,seven four one,seven for one,seven for one
